"Name","Sex","Count","Rank","Percent","Year"
"Edna","F",2667,15,1.01805550253846,1903
"Gladys","F",2674,14,1.02072756422491,1903
"Lillian","F",2972,13,1.13448104744818,1903
"Alice","F",2996,12,1.14364240180173,1903
"Dorothy","F",3078,11,1.17494369584304,1903
"Mildred","F",3088,10,1.17876092682368,1903
"Ethel","F",3257,9,1.24327213039661,1903
"Florence","F",3468,8,1.32381570408825,1903
"Marie","F",3469,7,1.32419742718632,1903
"Elizabeth","F",3724,6,1.42153681719281,1903
"Ruth","F",4517,5,1.72424323395809,1903
"Margaret","F",5045,4,1.92579302973623,1903
"Anna","F",5098,3,1.94602435393366,1903
"Helen","F",6129,2,2.33958086803832,1903
"Mary","F",14275,1,5.44909722487308,1903
"Ralph","M",807,29,0.676843076406945,1903
"Jack","M",831,28,0.696972238530571,1903
"Earl","M",837,27,0.702004529061478,1903
"Richard","M",862,26,0.722972406273589,1903
"Louis","M",889,25,0.745617713662669,1903
"Joe","M",895,24,0.750650004193575,1903
"Carl","M",910,23,0.763230730520842,1903
"Roy","M",975,22,0.817747211272331,1903
"Raymond","M",1051,21,0.881489557997148,1903
"Harold","M",1065,20,0.893231569235931,1903
"Paul","M",1081,19,0.906651010651682,1903
"Fred","M",1204,18,1.00981296653527,1903
"Clarence","M",1261,17,1.05761972657888,1903
"Albert","M",1337,16,1.1213620733037,1903
"Arthur","M",1435,15,1.20355615197517,1903
"Willie","M",1454,14,1.21949173865638,1903
"Harry","M",1647,13,1.38136375073388,1903
"Walter","M",1840,12,1.54323576281137,1903
"Henry","M",1922,11,1.6120104000671,1903
"Thomas","M",1962,10,1.64555900360647,1903
"Edward","M",2268,9,1.90220582068271,1903
"Frank","M",2644,8,2.21756269395286,1903
"Robert","M",3044,7,2.55304872934664,1903
"Joseph","M",3121,6,2.61762979115994,1903
"Charles","M",3213,5,2.69479157930051,1903
"George","M",3961,4,3.32215046548687,1903
"James","M",5479,3,4.59531996980626,1903
"William","M",6311,2,5.29313092342531,1903
"John","M",7608,1,6.38094439318963,1903
"Martha","F",2019,29,0.733213975733849,1904
"Louise","F",2136,28,0.77570334431278,1904
"Mabel","F",2172,27,0.78877699618322,1904
"Irene","F",2212,26,0.803303276039265,1904
"Gertrude","F",2269,25,0.824003224834128,1904
"Clara","F",2281,24,0.828361108790941,1904
"Hazel","F",2301,23,0.835624248718964,1904
"Emma","F",2312,22,0.839618975679376,1904
"Bessie","F",2340,21,0.849787371578607,1904
"Bertha","F",2363,20,0.858139982495833,1904
"Grace","F",2513,19,0.912613531956,1904
"Annie","F",2631,17,0.955466057531331,1904
"Rose","F",2631,18,0.955466057531331,1904
"Frances","F",2657,16,0.96490813943776,1904
"Edna","F",2762,15,1.00303962405988,1904
"Gladys","F",2976,14,1.08075522128972,1904
"Alice","F",3131,13,1.13704455573189,1904
"Lillian","F",3139,12,1.1399498117031,1904
"Ethel","F",3296,11,1.19696546013807,1904
"Dorothy","F",3477,10,1.26269687648667,1904
"Mildred","F",3525,9,1.28012841231393,1904
"Florence","F",3572,8,1.29719679114478,1904
"Marie","F",3595,7,1.30554940206201,1904
"Elizabeth","F",3833,6,1.39198076720547,1904
"Ruth","F",4900,5,1.77946928236546,1904
"Margaret","F",5302,4,1.92545839491871,1904
"Anna","F",5330,3,1.93562679081794,1904
"Helen","F",6488,2,2.35616259265043,1904
"Mary","F",14961,1,5.43319182315707,1904
"Earl","M",854,29,0.666552192441579,1904
"Ralph","M",899,28,0.701674966047986,1904
"Jack","M",908,27,0.708699520769267,1904
"Louis","M",936,26,0.730553691013253,1904
"Carl","M",953,25,0.743822294375673,1904
"Richard","M",957,24,0.746944318696243,1904
"Joe","M",959,23,0.748505330856527,1904
"Raymond","M",1093,22,0.853093145595604,1904
"Roy","M",1123,21,0.876508327999875,1904
"Harold","M",1186,20,0.925680211048844,1904
"Paul","M",1194,19,0.931924259689983,1904
"Fred","M",1223,18,0.954558936014111,1904
"Clarence","M",1310,17,1.0224629649865,1904
"Albert","M",1453,16,1.13407533444686,1904
"Arthur","M",1495,15,1.16685658981283,1904
"Willie","M",1675,14,1.30734768423846,1904
"Harry","M",1722,13,1.34403147000515,1904
"Walter","M",1873,12,1.46188788810665,1904
"Thomas","M",2057,11,1.60550100685284,1904
"Henry","M",2085,10,1.62735517709683,1904
"Edward","M",2335,9,1.82248169713242,1904
"Frank","M",2799,8,2.18463651831848,1904
"Joseph","M",3291,7,2.56864550974852,1904
"Charles","M",3406,6,2.65840370896489,1904
"Robert","M",3414,5,2.66464775760603,1904
"George","M",4219,4,3.29295515212063,1904
"James","M",5855,3,4.56986309923354,1904
"William","M",6416,2,5.00772701019341,1904
"John","M",8108,1,6.32834329779429,1904
"Mabel","F",2178,29,0.746872599583013,1905
"Catherine","F",2198,28,0.753730933830791,1905
"Gertrude","F",2276,27,0.780478437397125,1905
"Emma","F",2298,26,0.788022605069681,1905
"Hazel","F",2351,25,0.806197190826292,1905
"Irene","F",2357,24,0.808254691100625,1905
"Louise","F",2367,23,0.811683858224514,1905
"Clara","F",2397,22,0.821971359596181,1905
"Bertha","F",2434,21,0.83465927795457,1905
"Bessie","F",2446,20,0.838774278503237,1905
"Grace","F",2630,19,0.901870953582794,1905
"Rose","F",2724,18,0.93410512454735,1905
"Annie","F",2793,17,0.957766377702184,1905
"Frances","F",2887,16,0.99000054866674,1905
"Edna","F",2953,15,1.01263305168441,1905
"Gladys","F",2996,14,1.02737847031713,1905
"Lillian","F",3185,13,1.09218972895863,1905
"Ethel","F",3401,12,1.16625973883463,1905
"Florence","F",3478,11,1.19266432568858,1905
"Alice","F",3610,10,1.23792933172391,1905
"Marie","F",3643,9,1.24924558323274,1905
"Mildred","F",3758,8,1.28868100515747,1905
"Dorothy","F",3937,7,1.35006309667508,1905
"Elizabeth","F",4121,6,1.41315977175464,1905
"Ruth","F",5068,5,1.73790189838692,1905
"Anna","F",5424,4,1.85998024799737,1905
"Margaret","F",5690,3,1.95119609349281,1905
"Helen","F",6811,2,2.33560572808076,1905
"Mary","F",16067,1,5.50964281795238,1905
"Earl","M",904,29,0.683264553383822,1905
"Jack","M",907,28,0.685532024246822,1905
"Ralph","M",938,27,0.708962556497816,1905
"Carl","M",959,26,0.724834852538812,1905
"Louis","M",981,25,0.741462972200807,1905
"Roy","M",1016,24,0.7679167989358,1905
"Joe","M",1024,23,0.773963387903799,1905
"Richard","M",1033,22,0.780765800492797,1905
"Raymond","M",1159,21,0.875999576738772,1905
"Harold","M",1258,20,0.950826115217753,1905
"Paul","M",1262,19,0.953849409701752,1905
"Fred","M",1284,18,0.970477529363748,1905
"Clarence","M",1377,17,1.04076912611673,1905
"Arthur","M",1505,16,1.1375145496047,1905
"Albert","M",1532,15,1.1579217873717,1905
"Harry","M",1619,14,1.22367844239868,1905
"Willie","M",1782,13,1.34687769262165,1905
"Walter","M",1902,12,1.43757652714163,1905
"Henry","M",2126,11,1.60688101824558,1905
"Thomas","M",2135,10,1.61368343083458,1905
"Edward","M",2366,9,1.78827868728554,1905
"Frank","M",2837,8,2.14427161277644,1905
"Joseph","M",3302,7,2.49572959654135,1905
"Robert","M",3410,6,2.57735854760933,1905
"Charles","M",3608,5,2.72701162456729,1905
"George","M",4256,4,3.21678533097516,1905
"James","M",6042,3,4.56668631808081,1905
"William","M",6495,2,4.90907441839372,1905
"John","M",8059,1,6.09118256163742,1905
"Martha","F",2199,29,0.744674006170059,1906
"Emma","F",2224,28,0.753140058991456,1906
"Clara","F",2228,27,0.75449462744288,1906
"Catherine","F",2230,26,0.755171911668591,1906
"Bertha","F",2302,25,0.779554143794214,1906
"Louise","F",2307,24,0.781247354358493,1906
"Hazel","F",2315,23,0.78395649126134,1906
"Gertrude","F",2375,22,0.804275018032693,1906
"Bessie","F",2396,21,0.811386502402666,1906
"Irene","F",2423,20,0.820529839449774,1906
"Grace","F",2626,19,0.889274188359516,1906
"Annie","F",2774,18,0.939393221062185,1906
"Rose","F",2901,17,0.98240076939488,1906
"Gladys","F",3000,16,1.01592633856761,1906
"Edna","F",3011,15,1.01965140180903,1906
"Frances","F",3026,14,1.02473103350186,1906
"Lillian","F",3293,13,1.11514847763438,1906
"Ethel","F",3511,12,1.18897245823696,1906
"Marie","F",3690,11,1.24958939643816,1906
"Florence","F",3691,10,1.24992803855102,1906
"Mildred","F",3873,9,1.31156090309079,1906
"Alice","F",4192,8,1.41958773709181,1906
"Elizabeth","F",4320,7,1.46293392753736,1906
"Dorothy","F",4326,6,1.4649657802145,1906
"Ruth","F",5140,5,1.74062046007917,1906
"Anna","F",5502,4,1.863208904933,1906
"Margaret","F",6096,3,2.06436231996939,1906
"Helen","F",7176,2,2.43009580185373,1906
"Mary","F",16370,1,5.5435713874506,1906
"Earl","M",912,29,0.684921219039608,1906
"Ernest","M",943,28,0.708202532406086,1906
"Carl","M",951,27,0.714210613274855,1906
"Ralph","M",984,26,0.738993946858525,1906
"Joe","M",1020,25,0.766030310767983,1906
"Roy","M",1024,24,0.769034351202367,1906
"Richard","M",1084,23,0.814094957718131,1906
"Louis","M",1101,22,0.826862129564264,1906
"Raymond","M",1133,21,0.850894453039338,1906
"Fred","M",1193,20,0.895955059555102,1906
"Paul","M",1308,19,0.982321222043649,1906
"Clarence","M",1319,18,0.990582333238205,1906
"Harold","M",1330,17,0.998843444432762,1906
"Albert","M",1469,16,1.10323384952761,1906
"Arthur","M",1486,15,1.11600102137375,1906
"Harry","M",1631,14,1.22489748712018,1906
"Willie","M",1756,13,1.31877375069468,1906
"Walter","M",1934,12,1.45245355002478,1906
"Henry","M",2112,11,1.58613334935488,1906
"Thomas","M",2176,10,1.63419799630503,1906
"Edward","M",2398,9,1.80092224041336,1906
"Frank","M",2798,8,2.10132628385178,1906
"Joseph","M",3527,7,2.64881265301831,1906
"Charles","M",3607,6,2.70889346170599,1906
"Robert","M",3635,5,2.72992174474668,1906
"George","M",4201,4,3.15499346621206,1906
"James","M",5908,3,4.43696772158553,1906
"William","M",6566,2,4.93113237304174,1906
"John","M",8264,1,6.20634753743785,1906
"Clara","F",2319,29,0.727954194447584,1907
"Thelma","F",2339,28,0.734232367750279,1907
"Emma","F",2356,27,0.739568815057571,1907
"Bertha","F",2363,26,0.741766175713514,1907
"Catherine","F",2457,25,0.771273590236185,1907
"Gertrude","F",2499,24,0.784457754171846,1907
"Hazel","F",2530,23,0.794188922791025,1907
"Irene","F",2617,22,0.821498976657752,1907
"Louise","F",2619,21,0.822126793988021,1907
"Grace","F",2747,20,0.862307103125275,1907
"Annie","F",2891,19,0.907509950904685,1907
"Evelyn","F",3035,18,0.952712798684095,1907
"Rose","F",3116,17,0.978139400560013,1907
"Frances","F",3299,16,1.03558468627968,1907
"Edna","F",3301,15,1.03621250360995,1907
"Gladys","F",3303,14,1.03684032094022,1907
"Lillian","F",3542,13,1.11186449190743,1907
"Ethel","F",3698,12,1.16083424366846,1907
"Florence","F",3750,11,1.17715749425547,1907
"Marie","F",3880,10,1.21796562072299,1907
"Alice","F",4107,9,1.28922288770859,1907
"Mildred","F",4277,8,1.34258736078151,1907
"Elizabeth","F",4624,7,1.45151366758328,1907
"Dorothy","F",4967,6,1.55918433972451,1907
"Ruth","F",5573,5,1.7494129907962,1907
"Anna","F",5575,4,1.75004080812647,1907
"Margaret","F",6713,3,2.10726886904986,1907
"Helen","F",7579,2,2.37911377305659,1907
"Mary","F",17580,1,5.51851433306965,1907
"Ralph","M",997,29,0.67903504828845,1907
"Earl","M",1006,28,0.685164752836691,1907
"Carl","M",1018,27,0.693337692234345,1907
"Jack","M",1019,26,0.694018770517483,1907
"Louis","M",1111,25,0.756677972566167,1907
"Roy","M",1128,24,0.76825630337951,1907
"Joe","M",1177,23,0.801629139253266,1907
"Richard","M",1235,22,0.841131679675262,1907
"Raymond","M",1290,21,0.878590985247844,1907
"Paul","M",1358,20,0.924904308501219,1907
"Fred","M",1371,19,0.933758326182011,1907
"Clarence","M",1389,18,0.946017735278493,1907
"Harold","M",1452,17,0.988925667116178,1907
"Arthur","M",1553,16,1.0577145737131,1907
"Albert","M",1636,15,1.11424407121355,1907
"Harry","M",1813,14,1.23479492732895,1907
"Willie","M",1968,13,1.34036206121532,1907
"Walter","M",2095,12,1.42685900317382,1907
"Thomas","M",2174,11,1.48066418754172,1907
"Henry","M",2203,10,1.50041545775271,1907
"Edward","M",2576,9,1.75445765736314,1907
"Frank","M",2943,8,2.00441338727473,1907
"Joseph","M",3844,7,2.61806492038195,1907
"Charles","M",3884,6,2.64530805170746,1907
"Robert","M",4020,5,2.73793469821421,1907
"George","M",4445,4,3.0273929685478,1907
"James","M",6707,3,4.56799204500565,1907
"William","M",6904,2,4.70216446678381,1907
"John","M",8983,1,6.11812621742743,1907
"Bertha","F",2384,29,0.713106319844935,1908
"Josephine","F",2389,28,0.714601928737227,1908
"Edith","F",2410,27,0.720883486084855,1908
"Thelma","F",2526,26,0.755581612386035,1908
"Gertrude","F",2562,25,0.766349996410539,1908
"Hazel","F",2698,24,0.807030558280887,1908
"Irene","F",2732,23,0.817200698748474,1908
"Catherine","F",2750,22,0.822584890760726,1908
"Annie","F",2820,21,0.843523415252818,1908
"Evelyn","F",2857,20,0.85459092105578,1908
"Grace","F",2901,19,0.867752279307952,1908
"Louise","F",2937,18,0.878520663332456,1908
"Edna","F",3365,17,1.00654478451267,1908
"Rose","F",3382,16,1.01162985474646,1908
"Gladys","F",3580,15,1.07085596688124,1908
"Frances","F",3593,14,1.0747445500012,1908
"Lillian","F",3634,13,1.08700854291799,1908
"Ethel","F",3786,12,1.13247505324368,1908
"Florence","F",3883,11,1.16148986575415,1908
"Marie","F",4076,10,1.21922036899663,1908
"Alice","F",4270,9,1.27724999401756,1908
"Mildred","F",4624,8,1.38313910359185,1908
"Elizabeth","F",4904,7,1.46689320156022,1908
"Dorothy","F",5703,6,1.70589150254852,1908
"Anna","F",5860,5,1.75285362176649,1908
"Ruth","F",6180,4,1.8485725908732,1908
"Margaret","F",6976,3,2.08667352652612,1908
"Helen","F",8439,2,2.52428868841083,1908
"Mary","F",18665,1,5.58310799492689,1908
"Carl","M",1074,29,0.695879795512418,1908
"Howard","M",1078,28,0.698471526594401,1908
"Jack","M",1086,27,0.703654988758366,1908
"Roy","M",1097,26,0.710782249233819,1908
"Ralph","M",1138,25,0.737347492824145,1908
"Joe","M",1209,24,0.783350719529342,1908
"Richard","M",1244,23,0.806028366496692,1908
"Louis","M",1317,22,0.853327458742881,1908
"Fred","M",1381,20,0.894795156054608,1908
"Raymond","M",1381,21,0.894795156054608,1908
"Clarence","M",1428,19,0.925247996267907,1908
"Paul","M",1478,18,0.957644634792694,1908
"Harold","M",1542,17,0.999112332104421,1908
"Arthur","M",1601,16,1.03734036556367,1908
"Albert","M",1642,15,1.06390560915399,1908
"Harry","M",1934,14,1.25310197813875,1908
"Willie","M",1964,13,1.27253996125362,1908
"Walter","M",2192,12,1.42026863292665,1908
"Henry","M",2283,11,1.47923051504176,1908
"Thomas","M",2301,10,1.49089330491068,1908
"Edward","M",2707,9,1.75395400973195,1908
"Frank","M",3146,8,2.03839649597958,1908
"Charles","M",3929,7,2.54572785527774,1908
"Joseph","M",4162,6,2.69669619080324,1908
"Robert","M",4219,5,2.7336283587215,1908
"George","M",4584,4,2.97012381995244,1908
"James","M",7012,3,4.54330458671608,1908
"William","M",7529,2,4.87828582906238,1908
"John","M",9343,1,6.05363587474164,1908
"Bertha","F",2444,29,0.703860287764812,1909
"Martha","F",2510,28,0.722867971476955,1909
"Ruby","F",2524,27,0.726899904385591,1909
"Thelma","F",2612,26,0.752243482668448,1909
"Gertrude","F",2622,25,0.755123434746046,1909
"Hazel","F",2708,24,0.779891022613384,1909
"Catherine","F",2897,23,0.834322116879975,1909
"Annie","F",2904,22,0.836338083334293,1909
"Grace","F",2912,21,0.838642044996371,1909
"Irene","F",2961,20,0.852753810176599,1909
"Louise","F",3019,19,0.869457532226664,1909
"Evelyn","F",3157,18,0.909200870897508,1909
"Rose","F",3374,17,0.971695830981372,1909
"Edna","F",3429,16,0.987535567408158,1909
"Gladys","F",3538,15,1.01892704505397,1909
"Lillian","F",3596,14,1.03563076710404,1909
"Ethel","F",3661,13,1.05435045560842,1909
"Frances","F",3780,12,1.08862188533183,1909
"Florence","F",3789,11,1.09121384220167,1909
"Alice","F",4170,10,1.20094001635813,1909
"Marie","F",4301,9,1.23866738857465,1909
"Mildred","F",5054,8,1.45552778001774,1909
"Elizabeth","F",5176,7,1.49066319536443,1909
"Anna","F",5804,6,1.67152418583755,1909
"Dorothy","F",6253,5,1.80083403412167,1909
"Ruth","F",6509,4,1.87456080730817,1909
"Margaret","F",7358,3,2.11906873869619,1909
"Helen","F",9250,2,2.66395567177762,1909
"Mary","F",19259,1,5.54649970624489,1909
"David","M",1094,29,0.667089441205883,1909
"Roy","M",1135,28,0.692090050976853,1909
"Jack","M",1150,27,0.701236615527208,1909
"Howard","M",1166,26,0.710992951047587,1909
"Carl","M",1215,25,0.740871728578746,1909
"Louis","M",1231,24,0.750628064099124,1909
"Joe","M",1292,23,0.787824093270568,1909
"Fred","M",1355,22,0.826239664382058,1909
"Richard","M",1427,21,0.870143174223762,1909
"Raymond","M",1441,20,0.878679967804093,1909
"Clarence","M",1518,19,0.925632332495914,1909
"Arthur","M",1665,18,1.01526866508939,1909
"Paul","M",1676,17,1.02197614575965,1909
"Harold","M",1725,16,1.05185492329081,1909
"Albert","M",1816,15,1.10734408156296,1909
"Harry","M",1924,14,1.17319934632552,1909
"Willie","M",2175,13,1.32625185980146,1909
"Walter","M",2287,12,1.39454620844411,1909
"Henry","M",2411,11,1.47015780872704,1909
"Thomas","M",2468,10,1.50491475401839,1909
"Edward","M",2935,9,1.78967779701944,1909
"Frank","M",3244,8,1.97809702675675,1909
"Charles","M",4029,7,2.45676723822532,1909
"Joseph","M",4348,6,2.65128417766287,1909
"Robert","M",4563,5,2.78238493621796,1909
"George","M",4688,4,2.85860630747091,1909
"James","M",7595,3,4.63121051732969,1909
"William","M",7913,2,4.82511768579721,1909
"John","M",9590,1,5.84770360252689,1909
"Virginia","F",2855,29,0.720044993354401,1910
"Martha","F",2858,28,0.720801608058451,1910
"Ruby","F",2893,27,0.729628779605703,1910
"Gertrude","F",2932,26,0.739464770758355,1910
"Thelma","F",2976,25,0.750561786417757,1910
"Hazel","F",3032,24,0.76468526089336,1910
"Grace","F",3145,23,0.793184414745916,1910
"Catherine","F",3161,22,0.797219693167517,1910
"Irene","F",3281,21,0.827484281329523,1910
"Louise","F",3457,20,0.871872343967133,1910
"Annie","F",3519,19,0.887509047850836,1910
"Edna","F",3664,18,0.924078758546594,1910
"Evelyn","F",3777,17,0.95257791239915,1910
"Rose","F",3837,16,0.967710206480153,1910
"Gladys","F",3842,15,0.968971230986903,1910
"Lillian","F",4127,14,1.04084962787167,1910
"Ethel","F",4146,13,1.04564152099732,1910
"Florence","F",4282,12,1.07994138758093,1910
"Frances","F",4448,11,1.12180740120503,1910
"Alice","F",4671,10,1.1780490942061,1910
"Marie","F",4790,9,1.20806147746675,1910
"Mildred","F",5692,8,1.4355502984845,1910
"Elizabeth","F",5800,7,1.46278842783031,1910
"Anna","F",6436,6,1.62319074508894,1910
"Ruth","F",7212,5,1.81890174853658,1910
"Dorothy","F",7318,4,1.84563546807969,1910
"Margaret","F",8226,3,2.07463751850553,1910
"Helen","F",10479,2,2.6428551612472,1910
"Mary","F",22848,1,5.76237758604601,1910
"Roy","M",1267,29,0.652393310265283,1910
"Ralph","M",1278,28,0.658057340583292,1910
"Howard","M",1309,27,0.674019607843137,1910
"Carl","M",1339,26,0.689466963255891,1910
"Joe","M",1553,25,0.799658098533531,1910
"Louis","M",1569,24,0.807896688087,1910
"Jack","M",1576,23,0.811501071016642,1910
"Fred","M",1587,22,0.817165101334651,1910
"Richard","M",1654,21,0.851664195089801,1910
"Clarence","M",1706,20,0.878439611138573,1910
"Raymond","M",1737,19,0.894401878398418,1910
"Harold","M",1909,18,0.982966716098204,1910
"Arthur","M",1942,17,0.999958807052233,1910
"Harry","M",1978,16,1.01849563354754,1910
"Paul","M",2005,15,1.03239825341901,1910
"Albert","M",2183,14,1.12405256220135,1910
"Walter","M",2596,13,1.33671115505026,1910
"Thomas","M",2851,12,1.46801367605866,1910
"Willie","M",2897,11,1.49169962102488,1910
"Henry","M",2899,10,1.49272944471906,1910
"Edward","M",3407,9,1.75430466304169,1910
"Frank","M",3768,8,1.94018783984182,1910
"Charles","M",4784,7,2.46333827648707,1910
"Joseph","M",5228,6,2.69195913659581,1910
"George","M",5441,5,2.80163536002636,1910
"Robert","M",5609,4,2.88814055033778,1910
"William","M",8844,3,4.55388037567968,1910
"James","M",9194,2,4.73409952216181,1910
"John","M",11450,1,5.89574064920086,1910
"Josephine","F",3011,29,0.719802825184254,1911
"Martha","F",3019,28,0.721715287024664,1911
"Thelma","F",3166,27,0.756856773342194,1911
"Virginia","F",3263,26,0.780045373157164,1911
"Hazel","F",3290,25,0.786499931868547,1911
"Annie","F",3298,24,0.788412393708957,1911
"Grace","F",3304,23,0.789846740089264,1911
"Ruby","F",3372,22,0.806102665732748,1911
"Irene","F",3502,21,0.837180170639408,1911
"Catherine","F",3565,20,0.852240807632635,1911
"Louise","F",3725,19,0.890490044440832,1911
"Gladys","F",3933,18,0.940214052291488,1911
"Edna","F",3957,17,0.945951437812717,1911
"Evelyn","F",4076,16,0.974399307688814,1911
"Ethel","F",4141,15,0.989938060142144,1911
"Rose","F",4151,14,0.992328637442656,1911
"Lillian","F",4367,13,1.04396510713372,1911
"Florence","F",4424,12,1.05759139774664,1911
"Alice","F",4813,11,1.15058485473657,1911
"Frances","F",4967,10,1.18739974516446,1911
"Marie","F",5017,9,1.19935263166702,1911
"Mildred","F",6271,8,1.49913102515126,1911
"Elizabeth","F",6298,7,1.50558558386265,1911
"Anna","F",6753,6,1.61435685103596,1911
"Ruth","F",8003,5,1.91317901359999,1911
"Dorothy","F",8869,4,2.12020300782436,1911
"Margaret","F",9279,3,2.21821667714536,1911
"Helen","F",11801,2,2.82112027233457,1911
"Mary","F",24390,1,5.8306180359495,1911
"Joe","M",1449,29,0.641238399957516,1911
"Howard","M",1467,28,0.649204094366926,1911
"David","M",1556,27,0.688590027835677,1911
"Carl","M",1574,26,0.696555722245087,1911
"Jack","M",1668,25,0.73815434860534,1911
"Ralph","M",1674,24,0.740809580075143,1911
"Clarence","M",1775,23,0.7855059764835,1911
"Fred","M",1808,22,0.800109749567419,1911
"Louis","M",1838,21,0.813385906916436,1911
"Richard","M",2030,20,0.898353313950144,1911
"Raymond","M",2088,19,0.924020551491576,1911
"Arthur","M",2376,18,1.05147166204214,1911
"Paul","M",2393,17,1.05899481787325,1911
"Harold","M",2448,16,1.08333443967978,1911
"Albert","M",2478,15,1.0966105970288,1911
"Willie","M",2492,14,1.102806137125,1911
"Harry","M",2538,13,1.12316291172683,1911
"Walter","M",3074,12,1.36036358969593,1911
"Henry","M",3167,11,1.40151967747788,1911
"Thomas","M",3292,10,1.45683699976545,1911
"Edward","M",4164,9,1.84273064004355,1911
"Frank","M",4314,8,1.90911142678863,1911
"Charles","M",5725,7,2.53353336077073,1911
"Joseph","M",6488,6,2.87119029601405,1911
"Robert","M",6526,5,2.88800676198948,1911
"George","M",6586,4,2.91455907668751,1911
"James","M",9952,3,4.40414393124721,1911
"William","M",10593,2,4.68781115993787,1911
"John","M",13446,1,5.95037372382938,1911
"Martha","F",3911,29,0.700746614969209,1912
"Josephine","F",3980,28,0.713109569822923,1912
"Annie","F",4083,27,0.731564415474119,1912
"Thelma","F",4183,26,0.749481741349067,1912
"Hazel","F",4197,25,0.75199016697156,1912
"Grace","F",4418,24,0.791587457155194,1912
"Ruby","F",4452,23,0.797679347952677,1912
"Irene","F",4646,22,0.832438960150076,1912
"Catherine","F",4666,21,0.836022425325065,1912
"Virginia","F",4810,20,0.86182337458499,1912
"Gladys","F",4980,19,0.892282828572401,1912
"Ethel","F",5073,18,0.908945941636103,1912
"Louise","F",5116,17,0.91665039176233,1912
"Edna","F",5136,16,0.92023385693732,1912
"Rose","F",5431,15,0.973089968268416,1912
"Lillian","F",5568,14,0.997636704717094,1912
"Evelyn","F",5620,13,1.00695371417207,1912
"Florence","F",5739,12,1.02827533196326,1912
"Alice","F",6285,11,1.12610393124047,1912
"Marie","F",6642,10,1.19006878461403,1912
"Frances","F",6680,9,1.19687736844651,1912
"Elizabeth","F",8527,8,1.5278103773568,1912
"Anna","F",8586,7,1.53838159962302,1912
"Mildred","F",8764,6,1.57027443968043,1912
"Ruth","F",11280,5,2.02107435869411,1912
"Margaret","F",12536,4,2.24611597168346,1912
"Dorothy","F",12645,3,2.26564585688715,1912
"Helen","F",16133,2,2.89060218340533,1912
"Mary","F",32304,1,5.78801295064314,1912
"David","M",2858,29,0.66473927939285,1912
"Jack","M",2870,28,0.667530347046004,1912
"Donald","M",2872,27,0.667995524988196,1912
"Fred","M",3103,26,0.721723577311411,1912
"Howard","M",3212,25,0.747075775160893,1912
"Carl","M",3224,24,0.749866842814047,1912
"Ralph","M",3435,23,0.798943115715339,1912
"Willie","M",3508,22,0.815922110605359,1912
"Clarence","M",3590,21,0.834994406235245,1912
"Louis","M",3591,20,0.835226995206341,1912
"Richard","M",4188,19,0.974082610950754,1912
"Raymond","M",4374,18,1.01734415957464,1912
"Albert","M",4587,17,1.06688561041813,1912
"Harry","M",4624,16,1.07549140234868,1912
"Arthur","M",4685,15,1.08967932958555,1912
"Paul","M",4785,14,1.11293822669517,1912
"Harold","M",5102,13,1.18666893053265,1912
"Henry","M",5643,12,1.31249956389568,1912
"Walter","M",5809,11,1.35110933309764,1912
"Thomas","M",6087,10,1.41576906706238,1912
"Frank","M",7912,9,1.84024393931289,1912
"Edward","M",7936,8,1.84582607461919,1912
"Charles","M",11070,7,2.57475991003459,1912
"George","M",11734,6,2.72919898684244,1912
"Joseph","M",12062,5,2.80548816936199,1912
"Robert","M",12836,4,2.98551203299042,1912
"James","M",17644,3,4.1037998060208,1912
"William","M",19626,2,4.5647911467334,1912
"John","M",24588,1,5.71889762131259,1912
"Edith","F",4366,29,0.699068922175344,1913
"Martha","F",4538,28,0.726608971331129,1913
"Hazel","F",4589,27,0.734774916138949,1913
"Thelma","F",4595,26,0.735735615528105,1913
"Grace","F",4669,25,0.747584241327687,1913
"Josephine","F",4822,24,0.772082075751147,1913
"Ruby","F",4913,23,0.786652683153336,1913
"Catherine","F",5302,22,0.848938026883571,1913
"Irene","F",5335,21,0.854221873523925,1913
"Ethel","F",5369,20,0.859665836729139,1913
"Gladys","F",5428,19,0.869112714055833,1913
"Edna","F",5558,18,0.889927867487531,1913
"Louise","F",5577,17,0.892970082219856,1913
"Lillian","F",6015,16,0.963101137628193,1913
"Virginia","F",6036,15,0.966463585490237,1913
"Rose","F",6171,14,0.988079321746231,1913
"Florence","F",6279,13,1.00537191075103,1913
"Evelyn","F",6683,12,1.07005900295415,1913
"Alice","F",6934,11,1.11024826073381,1913
"Marie","F",7353,10,1.17733710140983,1913
"Frances","F",7694,9,1.23193685002682,1913
"Elizabeth","F",9505,8,1.52190794898686,1913
"Anna","F",9687,7,1.55104916379124,1913
"Mildred","F",9921,6,1.5885164399683,1913
"Ruth","F",12609,5,2.01890976630987,1913
"Margaret","F",14486,4,2.31944855855062,1913
"Dorothy","F",14674,3,2.34955047274416,1913
"Helen","F",18888,2,3.0242816770609,1913
"Mary","F",36642,1,5.86699116957145,1913
"David","M",3282,29,0.640309033976179,1913
"Jack","M",3538,28,0.690253919015149,1913
"Fred","M",3624,27,0.707032278832929,1913
"Howard","M",3663,26,0.714641069913084,1913
"Donald","M",3703,25,0.722444958200423,1913
"Willie","M",3760,24,0.733565499009882,1913
